일시,요일,등록기관,철도구분,사고 종류,철도사고 종류,주원인,근본원인별 그룹,근본원인별 원인,근본원인별 상세,총피해명,사망,부상(중상),경상,총 피해액(백만원),노선,노선방향,발생장소,기상상태,온도,안개유무,연도,발생장소a,발생장소b
2011-07-01,금,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-비산/낙하물 충격,인적요인,작업자,부주의/오류,1,0,0,1,0,호남선,상행선,익산-김제,맑음,26,0,2011,익산,김제
2011-06-30,목,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-기타,인적요인,작업자,부주의/오류,1,0,0,1,0,전라선,,순천,맑음,21.1,0,2011,순천,
2011-06-28,화,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,3.32,경부선,,소정리-천안,맑음,21.1,0,2011,소정리,천안
2011-06-28,화,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,0,1,0,충북선,,목행-충주,맑음,21.1,0,2011,목행,충주
2011-06-27,월,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,호남선,,연산-논산,맑음,21.1,0,2011,연산,논산
2011-06-26,일,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-기타,인적요인,작업자,부주의/오류,1,0,0,1,0,호남선,,신태인,맑음,21.1,0,2011,신태인,
2011-06-25,토,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경인선,,간석,맑음,21.1,0,2011,간석,
2011-06-25,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경의선,,문산-도라산,맑음,21.1,0,2011,문산,도라산
2011-06-24,금,KORAIL,고속철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경부선,,동대구,맑음,21.1,0,2011,동대구,
2011-06-23,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,0,1,0,동해남부선,,남창-서생,맑음,21.1,0,2011,남창,서생
2011-06-20,월,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-비산/낙하물 충격,인적요인,작업자,부주의/오류,1,0,0,1,0,전라선,,순천,맑음,21.1,0,2011,순천,
2011-06-19,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경부선,,옥천-이원,맑음,22.9,0,2011,옥천,이원
2011-06-17,금,KORAIL,일반철도,사고,안전사상사고-여객,여객(안전)-전기감전,인적요인,여객,불법행위,1,1,0,0,0,중앙선,,망우,맑음,22.9,0,2011,망우,
2011-06-17,금,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-승하차시 넘어짐,인적요인,여객,부주의/오류,1,0,1,0,0,경부선,,천안,맑음,22.9,0,2011,천안,
2011-06-13,월,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,1,0,0,중앙선,,망우,비,20.8,0,2011,망우,
2011-06-11,토,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경부선,,천안,비,20.8,0,2011,천안,
2011-06-07,화,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,1,0,0,경부선,,의왕-수원,맑음,26.6,0,2011,의왕,수원
2011-06-06,월,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-승하차시 넘어짐,인적요인,여객,부주의/오류,1,1,0,0,0,경부선,,동대구,맑음,26.6,0,2011,동대구,
2011-06-06,월,KORAIL,도시철도,사고,철도안전사고-철도시설파손사고,외부요인-인접공사,외적요인,환경요인,기타(환경),0,0,0,0,0,경부선,,군포-의왕,맑음,19.5,0,2011,군포,의왕
2011-06-05,일,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,0,1,0,0,중앙선,,1양원,맑음,19.5,0,2011,1양원,
2011-06-04,토,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-선로무단통행,인적요인,여객,불법행위,1,1,0,0,0,일산선,,화정,구름,18.3,0,2011,화정,
2011-06-04,토,KORAIL,고속철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,24,경부선,,영등포-금천구청,구름,22.5,0,2011,영등포,금천구청
2011-06-03,금,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,영동선,,강릉-안인,구름,22.5,0,2011,강릉,안인
2011-06-03,금,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,충북선,,음성,구름,22.5,0,2011,음성,
2011-06-02,목,KORAIL,일반철도,사고,교통사상사고-직원,직원(교통)열차방호소홀,인적요인,작업자,부주의/오류,1,0,1,0,0,경전선,,순천,구름,22.5,0,2011,순천,
2011-06-01,수,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,중앙선,,경주,구름,22.5,0,2011,경주,
2011-06-01,수,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,1,1,0,0,0,경전선,,순천-원창,구름,22.5,0,2011,순천,원창
2011-06-01,수,KORAIL,도시철도,사고,안전사상사고-공중,공중(안전)-승강장(역) 추락,인적요인,공중,부주의/오류,1,1,0,0,0,경부선,,노량진-영등포,비,17,0,2011,노량진,영등포
2011-05-31,화,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-승하차시 넘어짐,인적요인,여객,부주의/오류,1,0,0,1,0,경부선,,신도림,비,17,0,2011,신도림,
2011-05-29,일,KORAIL,일반철도,사고,교통사상사고-직원,직원(교통)-기타,인적요인,역무원,부주의/오류,1,0,1,0,0,부산신항선,,부산신항,구름,15.5,0,2011,부산신항,
2011-05-28,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,1,0,0,동해남부선,,송정,구름,15.5,0,2011,송정,
2011-05-28,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,1,0,0,경부선,,구미-약목,맑음,15.6,0,2011,구미,약목
2011-05-26,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,호남선,,안평-백양사,구름,17.2,0,2011,안평,백양사
2011-05-23,월,KORAIL,도시철도,사고,안전사상사고-직원,직원(안전)-기타,인적요인,작업자,부주의/오류,1,0,1,0,0,경부선,,시흥기지,구름,23,0,2011,시흥기지,
2011-05-22,일,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-승하차시 넘어짐,인적요인,여객,부주의/오류,1,0,0,1,0,호남선,하행선,장성,구름,23,0,2011,장성,
2011-05-19,목,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-출입문에 끼임,인적요인,여객,부주의/오류,1,0,0,1,0,경부선,,천안,맑음,21.6,0,2011,천안,
2011-05-19,목,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장비에 끼임,인적요인,기관사,부주의/오류,1,0,0,1,0,경부선,,동대구,맑음,26,0,2011,동대구,
2011-05-18,수,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-열차등에서 넘어짐,인적요인,기관사,규정위반,4,0,0,4,0,호남선,,대전조차장,맑음,16.8,0,2011,대전조차장,
2011-05-18,수,KORAIL,도시철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,1,0,0,경춘선,,평내호평,맑음,16.8,0,2011,평내호평,
2011-05-17,화,KORAIL,도시철도,사고,교통사상사고-직원,직원(교통)-부주의한 행동,인적요인,작업자,부주의/오류,1,0,1,0,0,경인선,,오류동,맑음,16.8,0,2011,오류동,
2011-05-16,월,KORAIL,고속철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,13.96,경부선,,세천-대전,맑음,16.5,0,2011,세천,대전
2011-05-16,월,KORAIL,도시철도,사고,안전사상사고-여객,여객(안전)-전기감전,인적요인,여객,부주의/오류,1,0,0,1,0,경부선,상행선,명학,맑음,21.3,0,2011,명학,
2011-05-15,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,기타선,,조동-예미,맑음,22.1,0,2011,조동,예미
2011-05-15,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,경전선,,원창-벌교,구름,25,0,2011,원창,벌교
2011-05-13,금,KORAIL,고속철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,3.99,경부선,,영등포-구로,맑음,12.9,0,2011,영등포,구로
2011-05-13,금,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,경부선,하행선,의왕-성균관대,맑음,15.6,0,2011,의왕,성균관대
2011-05-12,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경부선,,대전조차장,구름,13.5,0,2011,대전조차장,
2011-05-10,화,KORAIL,일반철도,사고,교통사상사고-직원,직원(교통)-부주의한 행동,인적요인,역무원,부주의/오류,1,0,1,0,0,전라선,,순천,맑음,23.2,0,2011,순천,
2011-05-06,금,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-기타,인적요인,작업자,부주의/오류,1,0,1,0,0,경부선,,용산,맑음,23.2,0,2011,용산,
2011-05-05,목,KORAIL,도시철도,사고,안전사상사고-여객,여객(안전)-승강장(역) 추락,인적요인,여객,부주의/오류,1,0,0,1,0,과천선,하행선,경마공원,맑음,23.2,0,2011,경마공원,
2011-05-03,화,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-비산/낙하물 충격,인적요인,작업자,부주의/오류,1,0,0,1,0,경부선,,신탄진,맑음,10.7,0,2011,신탄진,
2011-05-01,일,KORAIL,도시철도,사고,안전사상사고-여객,여객(안전)-승강장(역) 추락,인적요인,여객,부주의/오류,1,0,0,1,0,과천선,하행선,경마공원,맑음,10.7,0,2011,경마공원,
2011-04-30,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경부선,,두정-천안,구름,19.9,0,2011,두정,천안
2011-04-29,금,KORAIL,일반철도,사고,교통사상사고-여객,여객(교통)-열차등에서 넘어짐,인적요인,여객,부주의/오류,2,0,0,2,0,중앙선,,만종,구름,18.9,0,2011,만종,
2011-04-29,금,KORAIL,고속철도,사고,교통사상사고-여객,여객(교통)-승하차시 넘어짐,인적요인,여객,부주의/오류,1,0,0,1,0,호남선,,서대전,구름,20,0,2011,서대전,
2011-04-28,목,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-기타,인적요인,작업자,부주의/오류,1,0,1,0,0,경의선,,행신,구름,12.5,0,2011,행신,
2011-04-27,수,KORAIL,일반철도,사고,안전사상사고-공중,공중(안전)-전기감전,인적요인,공중,불법행위,1,1,0,0,0,중앙선,,동화,구름,12.5,0,2011,동화,
2011-04-23,토,KORAIL,도시철도,사고,충돌-탈선-화재,기타-기타(기술),기술적요인,선로및구조물,유지관리,0,0,0,0,5.9,수인분당선(구.분당선),,죽전,맑음,12.3,0,2011,죽전,
2011-04-23,토,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,기타선,,민둥산-나전,맑음,7.7,0,2011,민둥산,나전
2011-04-22,금,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-기타,인적요인,작업자,부주의/오류,1,0,1,0,0,경부선,,안양-명학,구름,9.2,0,2011,안양,명학
2011-04-18,월,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,1,0,0,경부선,,직지사,구름,9.2,0,2011,직지사,
2011-04-15,금,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경원선,,덕정,맑음,9.2,0,2011,덕정,
2011-04-14,목,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장비에 끼임,인적요인,작업자,부주의/오류,1,0,0,1,0,기타선,,가야,맑음,10.1,0,2011,가야,
2011-04-11,월,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,동해남부선,,남창-서생,맑음,10.1,0,2011,남창,서생
2011-04-10,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0.1,동해남부선,,호계-효문,맑음,15.1,0,2011,호계,효문
2011-04-10,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,영동선,,묵호-망상,맑음,16.3,0,2011,묵호,망상
2011-04-08,금,KORAIL,고속철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,8.7,경부선,,노량진,맑음,10,0,2011,노량진,
2011-04-07,목,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,0,1,0,0,경의선,하행선,서울-신촌,맑음,10.3,0,2011,서울,신촌
2011-04-07,목,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,경원선,,신망리-동두천,구름,10,0,2011,신망리,동두천
2011-04-06,수,KORAIL,도시철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경의선,,탄현-운정,맑음,1.2,0,2011,탄현,운정
2011-04-05,화,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경부선,하행선,노량진,맑음,12,0,2011,노량진,
2011-04-05,화,KORAIL,고속철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,1,0,0,경부선,,대전-영동,맑음,13.5,0,2011,대전,영동
2011-04-04,월,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,경부선,상행선,김천-직지사,맑음,13.5,0,2011,김천,직지사
2011-04-03,일,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,0,1,0,0,경의선,상행선,행신,구름,5.3,0,2011,행신,
2011-04-03,일,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,0,1,0,호남선,,광주,맑음,-4,0,2011,광주,
2011-04-03,일,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,0,경의선,,일산,맑음,-4,0,2011,일산,
2011-04-02,토,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-기타,인적요인,작업자,부주의/오류,1,0,0,1,0,호남선,,익산,맑음,15,0,2011,익산,
2011-03-29,화,KORAIL,고속철도,사고,교통사상사고-공중,공중(교통)-선로무단통행,인적요인,공중,불법행위,1,1,0,0,6.47,경부선,상행선,대전-대전조차장,맑음,8.6,0,2011,대전,대전조차장
2011-03-29,화,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장비에 끼임,인적요인,기관사,부주의/오류,1,0,1,0,0,중앙선,,영주,맑음,9.3,0,2011,영주,
2011-03-29,화,KORAIL,일반철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,1,0,0,경부선,,창원,맑음,8.8,0,2011,창원,
2011-03-27,일,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-차단기 돌파/우회,인적요인,공중,불법행위,1,1,0,0,0,경북선,,청리-옥산,맑음,8.8,0,2011,청리,옥산
2011-03-26,토,KORAIL,일반철도,사고,건널목사고,통행자(자동차)-일단정지 무시횡단,인적요인,공중,불법행위,0,0,0,0,0,동해남부선,,불국사,맑음,4.6,0,2011,불국사,
2011-03-26,토,KORAIL,도시철도,사고,교통사상사고-여객,여객(교통)-열차에 뛰어듦(자살),인적요인,여객,자살,1,1,0,0,0,경인선,하행선,도원,맑음,1.3,0,2011,도원,
2011-03-23,수,KORAIL,일반철도,사고,교통사상사고-공중,공중(교통)-열차에 뛰어듦(자살),인적요인,공중,자살,1,1,0,0,0,경부선,하행선,전의,구름,2.6,0,2011,전의,
2011-03-22,화,KORAIL,도시철도,사고,안전사상사고-직원,직원(안전)-작업장 추락/넘어짐,인적요인,작업자,부주의/오류,1,0,0,1,0,경부선,,신길,맑음,7.8,0,2011,신길,
